CARACTERÍSTICAS ESCOLA CÓDIGO DA ENTIDADE,NOME DA ENTIDADE,SIGLA DA UF,MUNICÍPIO,DEPENDÊNCIA ADMINISTRATIVA,LOCALIZAÇÃO,NÚMERO DE ALUNOS NO CENSO,PORTE DA ESCOLA,NÚMERO DE PARTICIPANTES NO ENEM,TAXA DE PARTICPAÇÃO,NÚMERO DE PARTICIPANTES COM NECESSIDADES ESPECIAIS,INDICADORES INDICADOR DE PERMANENCIA NA ESCOLA,INDICADOR NÍVEL SOCIOECONÔMICO,FAIXA - INDICADOR DE FORMAÇÃO DOCENTE,INDICADOR DE FORMAÇÃO DOCENTE,TAXA DE APROVAÇÃO,TAXA DE REPROVAÇÃO,TAXA DE ABANDONO,"DESEMPENHO  LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS MÉDIA DOS 30 MELHORES ALUNOS DA ESCOLA",MÉDIA,Percentual alunos NÍVEL 1,Percentual alunos NÍVEL 2,Percentual alunos NÍVEL 3,Percentual alunos NÍVEL 4,Percentual alunos NÍVEL 5
2.6015625E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO ANTONIO GOMES DE LIMA,PE,CALUMBI,Estadual,Urbana,97.0,Mais que 90 alunos,54.0,55.670103092783506,0.0,80% ou mais,Médio Baixo,Até 50%,50.0,93.1,3.1,3.8,526.8433333333334,482.2148148148149,31.48148148148148,53.70370370370371,14.814814814814813,0.0,0.0
2.6108038E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO TITO PEREIRA DE OLIVEIRA,PE,CAMARAGIBE,Estadual,Rural,137.0,Mais que 90 alunos,96.0,70.07299270072993,0.0,80% ou mais,Médio,Maior que 50%,70.9,87.4,12.6,0.0,566.9033333333334,508.95729166666666,16.666666666666664,56.25,27.083333333333332,0.0,0.0
2.6108046E7,ESC MAJOR LELIO ENS FUNDAMENTAL E MEDIO,PE,CAMARAGIBE,Estadual,Rural,22.0,De 1 a 30 alunos,13.0,59.09090909090909,0.0,De 40% a 60%,Médio,Maior que 50%,64.6,67.6,22.5,9.9,,484.06153846153853,30.76923076923077,53.84615384615385,15.384615384615385,0.0,0.0
2.6107562E7,ESCOLA CONSELHEIRO SAMUEL MAC DOWELL,PE,CAMARAGIBE,Estadual,Urbana,27.0,De 1 a 30 alunos,17.0,62.96296296296296,0.0,De 60% a 80%,Médio,Até 50%,37.7,70.5,29.1,0.4,,510.7058823529413,11.76470588235294,58.82352941176471,29.411764705882355,0.0,0.0
2.610757E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO DEPUTADO OSCAR CARNEIRO,PE,CAMARAGIBE,Estadual,Urbana,48.0,De 31 a 60 alunos,37.0,77.08333333333334,0.0,80% ou mais,Médio,Maior que 50%,64.4,90.2,9.8,0.0,524.7066666666667,508.6513513513514,10.81081081081081,67.56756756756756,21.62162162162162,0.0,0.0
2.6107597E7,ESC FRANCISCO DE PAULA CORREIA DE ARAUJO,PE,CAMARAGIBE,Estadual,Urbana,274.0,Mais que 90 alunos,140.0,51.09489051094891,0.0,De 60% a 80%,Médio Baixo,Maior que 50%,62.4,74.4,13.4,12.2,563.0633333333334,484.3585714285714,25.71428571428571,62.142857142857146,12.142857142857142,0.0,0.0
2.61076E7,ESCOLA FREI CANECA,PE,CAMARAGIBE,Estadual,Urbana,145.0,Mais que 90 alunos,88.0,60.689655172413794,0.0,De 40% a 60%,Médio,Maior que 50%,74.7,63.9,35.3,0.8,562.8066666666667,508.61590909090904,13.636363636363635,64.77272727272727,21.59090909090909,0.0,0.0
2.6107627E7,ESCOLA JOAQUIM AMAZONAS,PE,CAMARAGIBE,Estadual,Urbana,72.0,De 61 a 90 alunos,41.0,56.94444444444444,0.0,De 60% a 80%,Médio,Maior que 50%,64.7,88.8,9.4,1.8,497.3966666666667,468.5121951219512,36.58536585365854,56.09756097560976,7.317073170731707,0.0,0.0
2.6107678E7,ESCOLA MINISTRO JARBAS PASSARINHO,PE,CAMARAGIBE,Estadual,Urbana,148.0,Mais que 90 alunos,111.0,75.0,0.0,De 60% a 80%,Médio,Maior que 50%,59.9,79.7,16.1,4.2,570.6700000000001,506.45315315315315,13.513513513513514,63.06306306306306,23.423423423423422,0.0,0.0
2.6107937E7,ESCOLA PROF ANTONIO CARNEIRO LEAO,PE,CAMARAGIBE,Estadual,Urbana,199.0,Mais que 90 alunos,119.0,59.798994974874375,0.0,De 40% a 60%,Médio,Maior que 50%,67.7,72.3,21.3,6.4,561.94,498.7974789915967,17.647058823529413,63.86554621848739,18.487394957983195,0.0,0.0
2.6107945E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR CARLOS FREDERICO DO REGO MACIEL,PE,CAMARAGIBE,Estadual,Urbana,70.0,De 61 a 90 alunos,58.0,82.85714285714286,0.0,80% ou mais,Médio Baixo,Maior que 50%,68.2,80.6,19.1,0.3,553.8766666666668,517.2396551724138,8.620689655172415,67.24137931034483,24.137931034482758,0.0,0.0
2.6108275E7,ESCOLA SANTA APOLONIA,PE,CAMARAGIBE,Estadual,Urbana,21.0,De 1 a 30 alunos,12.0,57.14285714285714,0.0,80% ou mais,Médio,Maior que 50%,57.4,100.0,0.0,0.0,,473.06666666666666,25.0,75.0,0.0,0.0,0.0
2.6176246E7,ESCOLA TECNICA ESTADUAL ALCIDES DO NASCIMENTO LINS,PE,CAMARAGIBE,Estadual,Urbana,43.0,De 31 a 60 alunos,42.0,97.67441860465115,0.0,De 60% a 80%,Sem informação,Maior que 50%,63.6,84.0,16.0,0.0,558.84,530.002380952381,9.523809523809524,40.476190476190474,50.0,0.0,0.0
2.6107503E7,EDUCANDARIO SAO JUDAS TADEU,PE,CAMARAGIBE,Privada,Urbana,54.0,De 31 a 60 alunos,52.0,96.29629629629629,0.0,80% ou mais,Alto,Maior que 50%,51.9,89.7,9.8,0.5,589.0333333333333,541.8173076923077,7.6923076923076925,40.38461538461539,48.07692307692308,3.8461538461538463,0.0
2.6108291E7,COLEGIO PADRE ANCHIETA,PE,CAMARAGIBE,Privada,Urbana,30.0,De 1 a 30 alunos,26.0,86.66666666666667,0.0,De 60% a 80%,Médio Alto,Maior que 50%,57.9,100.0,0.0,0.0,,481.1769230769231,15.384615384615385,76.92307692307693,7.6923076923076925,0.0,0.0
2.6163411E7,CENTRO EDUC DO CAMARAGIBE - ANGLO LIDER,PE,CAMARAGIBE,Privada,Urbana,53.0,De 31 a 60 alunos,48.0,90.56603773584906,0.0,De 60% a 80%,Médio Alto,Maior que 50%,78.9,99.2,0.8,0.0,559.05,527.6104166666667,4.166666666666666,62.5,33.33333333333333,0.0,0.0
2.6174588E7,COLEGIO E CURSO OPCAO,PE,CAMARAGIBE,Privada,Urbana,33.0,De 31 a 60 alunos,32.0,96.96969696969697,0.0,De 40% a 60%,Médio Alto,Até 50%,47.7,96.7,3.3,0.0,568.4533333333333,561.040625,3.125,43.75,53.125,0.0,0.0
2.6087715E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO PEDRO TAVARES,PE,CAMUTANGA,Estadual,Urbana,76.0,De 61 a 90 alunos,49.0,64.47368421052632,0.0,80% ou mais,Médio Baixo,Maior que 50%,51.8,85.2,8.4,6.4,497.3,453.8224489795918,48.97959183673469,42.857142857142854,8.16326530612245,0.0,0.0
2.6053608E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO NOSSA SENHORA DO PERPETUO SOCORRO,PE,CAPOEIRAS,Estadual,Urbana,192.0,Mais que 90 alunos,104.0,54.166666666666664,0.0,80% ou mais,Baixo,Maior que 50%,55.9,89.8,4.5,5.7,553.0066666666667,491.56634615384615,19.230769230769234,66.34615384615384,14.423076923076922,0.0,0.0
2.6016028E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAQUIM MENDES DA SILVA,PE,CARNAIBA,Estadual,Urbana,120.0,Mais que 90 alunos,97.0,80.83333333333333,1.0,80% ou mais,Médio,Maior que 50%,52.9,96.3,1.8,1.9,576.8266666666666,502.40927835051554,21.649484536082475,51.546391752577314,26.804123711340207,0.0,0.0
2.608791E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAO CAVALCANTI PETRIBU,PE,CARPINA,Estadual,Urbana,220.0,Mais que 90 alunos,130.0,59.09090909090909,0.0,De 40% a 60%,Médio,Até 50%,48.3,81.7,18.1,0.2,567.1433333333334,483.5407692307692,29.230769230769234,54.61538461538461,16.153846153846153,0.0,0.0
2.6088258E7,ESCOLA ALUISIO GERMANO,PE,CARPINA,Estadual,Urbana,30.0,De 1 a 30 alunos,24.0,80.0,0.0,80% ou mais,Médio,Até 50%,45.5,73.2,21.9,4.9,,501.73333333333335,12.5,75.0,12.5,0.0,0.0
2.6088282E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAQUIM OLAVO,PE,CARPINA,Estadual,Urbana,159.0,Mais que 90 alunos,142.0,89.30817610062893,0.0,80% ou mais,Médio Baixo,Maior que 50%,51.6,84.4,15.6,0.0,558.7433333333333,489.81586206896554,19.014084507042252,69.71830985915493,11.267605633802818,0.0,0.0
2.652572E7,ESCOLA TECNICA MARIA EDUARDA RAMOS DE BARROS,PE,CARPINA,Estadual,Urbana,109.0,Mais que 90 alunos,103.0,94.4954128440367,0.0,80% ou mais,Médio,Até 50%,47.1,91.2,8.8,0.0,598.39,543.5407766990292,3.8834951456310676,53.398058252427184,41.74757281553398,0.9708737864077669,0.0
2.6087847E7,EDUCANDARIO TAVARES DE SOUZA,PE,CARPINA,Privada,Urbana,14.0,De 1 a 30 alunos,13.0,92.85714285714286,0.0,De 60% a 80%,Médio,Maior que 50%,51.4,97.7,2.3,0.0,,502.7923076923077,23.076923076923077,46.15384615384615,30.76923076923077,0.0,0.0
2.608807E7,ESCOLA SALESIANA PADRE RINALDI,PE,CARPINA,Privada,Urbana,17.0,De 1 a 30 alunos,16.0,94.11764705882352,0.0,De 60% a 80%,Alto,Até 50%,46.2,88.3,11.7,0.0,,547.18125,6.25,37.5,56.25,0.0,0.0
2.614677E7,COLEGIO HEMERLINDA CORREIA,PE,CARPINA,Privada,Urbana,18.0,De 1 a 30 alunos,16.0,88.88888888888889,0.0,De 60% a 80%,Médio Alto,Até 50%,44.1,95.6,4.4,0.0,,492.55,18.75,68.75,12.5,0.0,0.0
2.615983E7,COLEGIO DECISAO CARPINA,PE,CARPINA,Privada,Urbana,56.0,De 31 a 60 alunos,50.0,89.28571428571429,0.0,De 60% a 80%,Médio Alto,Maior que 50%,71.4,98.0,2.0,0.0,549.7866666666667,506.37800000000004,20.0,50.0,30.0,0.0,0.0
2.6053845E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO DE CARUARU NELSON BARBALHO,PE,CARUARU,Estadual,Urbana,110.0,Mais que 90 alunos,99.0,90.0,1.0,80% ou mais,Médio,Maior que 50%,52.0,95.8,3.6,0.6,594.8766666666668,524.6919191919193,11.11111111111111,47.474747474747474,40.4040404040404,1.0101010101010102,0.0
2.6054027E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO ARNALDO ASSUNCAO,PE,CARUARU,Estadual,Urbana,130.0,Mais que 90 alunos,120.0,92.3076923076923,0.0,80% ou mais,Médio,Maior que 50%,59.8,96.8,3.2,0.0,603.0300000000001,533.6108333333334,10.0,46.666666666666664,42.5,0.8333333333333334,0.0
2.6054043E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOM MIGUEL DE LIMA VALVERDE,PE,CARUARU,Estadual,Urbana,122.0,Mais que 90 alunos,111.0,90.98360655737704,0.0,80% ou mais,Médio,Maior que 50%,67.5,93.6,6.4,0.0,603.0066666666667,533.1486486486488,7.207207207207207,53.153153153153156,38.73873873873874,0.9009009009009009,0.0
2.605414E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO MARIA AUXILIADORA LIBERATO,PE,CARUARU,Estadual,Urbana,175.0,Mais que 90 alunos,99.0,56.57142857142857,2.0,80% ou mais,Médio,Até 50%,41.5,93.0,7.0,0.0,572.9645161290323,507.12020202020204,15.151515151515152,59.59595959595959,25.252525252525253,0.0,0.0
2.6054809E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE ZACARIAS TAVARES,PE,CARUARU,Estadual,Urbana,278.0,Mais que 90 alunos,158.0,56.83453237410072,0.0,De 60% a 80%,Médio,Maior que 50%,55.7,83.9,12.9,3.2,569.65,500.5664556962025,15.18987341772152,67.72151898734177,17.088607594936708,0.0,0.0
2.605521E7,ESCOLA JOSE CARLOS FLORENCIO,PE,CARUARU,Estadual,Urbana,95.0,Mais que 90 alunos,49.0,51.578947368421055,0.0,De 40% a 60%,Médio,Até 50%,40.4,92.4,7.6,0.0,538.84,490.5612244897959,30.612244897959183,48.97959183673469,20.408163265306122,0.0,0.0
2.6053764E7,COLEGIO ATUAL,PE,CARUARU,Privada,Urbana,83.0,De 61 a 90 alunos,77.0,92.7710843373494,0.0,80% ou mais,Muito Alto,Maior que 50%,58.4,100.0,0.0,0.0,616.5633333333334,560.9181818181818,2.5974025974025974,35.064935064935064,57.14285714285714,5.194805194805195,0.0
2.6053837E7,COLEGIO DIOCESANO DE CARUARU,PE,CARUARU,Privada,Urbana,197.0,Mais que 90 alunos,188.0,95.43147208121827,0.0,De 60% a 80%,Alto,Maior que 50%,52.9,96.1,3.3,0.6,648.0433333333334,579.1909574468085,1.5957446808510638,22.872340425531913,70.74468085106383,4.787234042553192,0.0
2.6053993E7,COLEGIO ADVENTISTA DE CARUARU,PE,CARUARU,Privada,Urbana,37.0,De 31 a 60 alunos,35.0,94.5945945945946,0.0,De 60% a 80%,Médio Alto,Até 50%,42.9,93.3,6.7,0.0,538.4966666666667,519.6771428571428,11.428571428571429,51.42857142857142,37.142857142857146,0.0,0.0
2.6054E7,COLEGIO ANTENOR SIMOES RODRIGUES,PE,CARUARU,Privada,Urbana,37.0,De 31 a 60 alunos,35.0,94.5945945945946,0.0,80% ou mais,Médio Alto,Maior que 50%,51.0,97.2,2.8,0.0,540.6333333333334,518.6971428571428,17.142857142857142,48.57142857142857,34.285714285714285,0.0,0.0
2.6055198E7,COLEGIO INTERATIVO JARDIM DA CRIANCA,PE,CARUARU,Privada,Urbana,30.0,De 1 a 30 alunos,26.0,86.66666666666667,0.0,80% ou mais,Alto,Até 50%,40.0,97.7,2.3,0.0,,565.3807692307693,15.384615384615385,3.8461538461538463,76.92307692307693,3.8461538461538463,0.0
2.6055406E7,ESC SNTª MARIA DOS ANJOS CASA DA CRIANCA,PE,CARUARU,Privada,Urbana,25.0,De 1 a 30 alunos,24.0,96.0,0.0,De 60% a 80%,Médio Alto,Maior que 50%,51.4,93.8,6.2,0.0,,517.8291666666668,8.333333333333332,62.5,29.166666666666668,0.0,0.0
2.6055562E7,CENTRO EDUCACIONAL PROFª MARILENE FRANCA,PE,CARUARU,Privada,Urbana,14.0,De 1 a 30 alunos,10.0,71.42857142857143,0.0,80% ou mais,Médio,Até 50%,8.8,100.0,0.0,0.0,,577.83,0.0,30.0,70.0,0.0,0.0
2.605566E7,DIMENSAO COL E CURSO GENTE INOCENTE LTDA,PE,CARUARU,Privada,Urbana,45.0,De 31 a 60 alunos,40.0,88.88888888888889,0.0,De 60% a 80%,Médio Alto,Até 50%,48.0,93.9,0.7,5.4,558.3233333333334,537.715,2.5,57.49999999999999,40.0,0.0,0.0
2.6055686E7,COLEGIO ALTERNATIVO DE CARUARU,PE,CARUARU,Privada,Urbana,80.0,De 61 a 90 alunos,69.0,86.25,0.0,De 60% a 80%,Médio Alto,Maior que 50%,63.9,91.2,8.8,0.0,578.8258064516128,519.4942028985507,17.391304347826086,42.028985507246375,40.57971014492754,0.0,0.0
2.6151987E7,CENTRO DE ATIV JOSE R DA C QUEIROZ SESI,PE,CARUARU,Privada,Urbana,109.0,Mais que 90 alunos,94.0,86.23853211009175,0.0,80% ou mais,Médio Alto,Até 50%,44.7,96.5,2.6,0.9,583.0633333333334,512.9904255319149,18.085106382978726,42.5531914893617,39.361702127659576,0.0,0.0
2.6166186E7,COLEGIO CONTATO,PE,CARUARU,Privada,Urbana,26.0,De 1 a 30 alunos,18.0,69.23076923076923,0.0,De 60% a 80%,Alto,Maior que 50%,58.3,98.8,1.2,0.0,,549.8222222222223,5.555555555555555,27.77777777777778,66.66666666666666,0.0,0.0
2.6184419E7,ESCOLA CRIATIVA INFORMATICA,PE,CARUARU,Privada,Urbana,89.0,De 61 a 90 alunos,68.0,76.40449438202246,0.0,De 40% a 60%,Médio Alto,Até 50%,39.2,96.7,2.2,1.1,564.9866666666668,514.5102941176472,16.176470588235293,55.88235294117647,27.941176470588236,0.0,0.0
2.6441713E7,EXATO COLEGIO E CURSO CARUARU LTDA,PE,CARUARU,Privada,Urbana,59.0,De 31 a 60 alunos,53.0,89.83050847457628,0.0,De 60% a 80%,Médio Alto,Maior que 50%,55.2,97.4,2.6,0.0,554.5533333333334,516.9622641509434,11.320754716981133,60.37735849056604,28.30188679245283,0.0,0.0
2.6098482E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO MENDO SAMPAIO,PE,CATENDE,Estadual,Urbana,189.0,Mais que 90 alunos,156.0,82.53968253968253,0.0,80% ou mais,Médio Baixo,Maior que 50%,61.4,95.3,4.7,0.0,581.8166666666667,492.68525641025644,24.358974358974358,58.333333333333336,17.307692307692307,0.0,0.0
2.6009315E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROF MANOEL JOAQUIM LEITE,PE,CEDRO,Estadual,Urbana,93.0,Mais que 90 alunos,66.0,70.96774193548387,0.0,De 60% a 80%,Baixo,Até 50%,41.2,99.2,0.8,0.0,506.4,451.8681818181819,48.484848484848484,48.484848484848484,3.0303030303030303,0.0,0.0
2.608841E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO ANTONIO CORREIA DE OLIVEIRA ANDRADE,PE,CONDADO,Estadual,Urbana,155.0,Mais que 90 alunos,125.0,80.64516129032258,0.0,80% ou mais,Médio Baixo,Até 50%,47.4,94.4,5.6,0.0,548.43,470.11440000000005,34.4,55.2,10.4,0.0,0.0
2.6074907E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO AUGUSTO LUCIO DA SILVA,PE,CORRENTES,Estadual,Urbana,74.0,De 61 a 90 alunos,51.0,68.91891891891892,0.0,80% ou mais,Baixo,Até 50%,50.0,93.8,3.8,2.4,528.5333333333333,490.1666666666667,27.450980392156865,58.82352941176471,13.725490196078432,0.0,0.0
2.6098822E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA ABIGAIL GUERRA,PE,CORTES,Estadual,Urbana,140.0,Mais que 90 alunos,76.0,54.285714285714285,0.0,80% ou mais,Médio Baixo,Até 50%,46.1,91.1,5.8,3.1,511.4566666666667,460.95789473684204,35.526315789473685,60.526315789473685,3.9473684210526314,0.0,0.0
2.6067803E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO MANOEL GONCALVES DE LIMA,PE,CUMARU,Estadual,Urbana,169.0,Mais que 90 alunos,90.0,53.25443786982249,0.0,80% ou mais,Médio Baixo,Até 50%,45.1,96.1,3.3,0.6,570.0266666666666,502.2488888888889,21.11111111111111,54.44444444444444,24.444444444444443,0.0,0.0
2.6084201E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA MARIA DE LOURDES TEMPORAL,PE,CUPIRA,Estadual,Urbana,90.0,De 61 a 90 alunos,84.0,93.33333333333333,0.0,80% ou mais,Médio Baixo,Até 50%,47.0,90.3,9.7,0.0,556.95,505.8607142857143,11.904761904761903,70.23809523809523,16.666666666666664,1.1904761904761905,0.0
2.6083817E7,EDUCANDARIO SARAH KALLEY,PE,CUPIRA,Privada,Urbana,20.0,De 1 a 30 alunos,20.0,100.0,0.0,80% ou mais,Médio Baixo,Até 50%,16.7,92.7,2.4,4.9,,479.59000000000003,35.0,50.0,15.0,0.0,0.0
2.6026627E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOSE PEREIRA BURGOS,PE,CUSTODIA,Estadual,Urbana,132.0,Mais que 90 alunos,111.0,84.0909090909091,0.0,80% ou mais,Médio Baixo,Até 50%,47.0,79.8,19.7,0.5,566.73,494.2990990990991,25.225225225225223,57.65765765765766,17.117117117117118,0.0,0.0
2.6033356E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO SENADOR NILO COELHO,PE,DORMENTES,Estadual,Urbana,149.0,Mais que 90 alunos,103.0,69.12751677852349,1.0,80% ou mais,Baixo,Até 50%,34.0,98.5,1.5,0.0,560.32,491.27572815533983,25.24271844660194,59.22330097087378,15.53398058252427,0.0,0.0
2.609892E7,ESCOLA TECNICA ESTADUAL LUIZ DIAS LINS,PE,ESCADA,Estadual,Urbana,67.0,De 61 a 90 alunos,53.0,79.1044776119403,0.0,80% ou mais,Médio,Maior que 50%,71.8,93.9,6.1,0.0,544.2466666666667,499.6490566037736,26.41509433962264,52.83018867924528,18.867924528301888,1.8867924528301887,0.0
2.616941E7,APLICACAO COLEGIO E CURSO,PE,ESCADA,Privada,Urbana,46.0,De 31 a 60 alunos,29.0,63.04347826086957,0.0,De 60% a 80%,Médio Alto,Até 50%,45.9,100.0,0.0,0.0,,494.9862068965517,27.586206896551722,58.620689655172406,13.793103448275861,0.0,0.0
2.6003066E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO BARAO DE EXU,PE,EXU,Estadual,Urbana,121.0,Mais que 90 alunos,100.0,82.64462809917356,0.0,80% ou mais,Baixo,Até 50%,37.8,95.9,4.1,0.0,563.8133333333334,489.163,25.0,55.00000000000001,20.0,0.0,0.0
2.6003821E7,ESCOLA NELSON ARAUJO,PE,EXU,Estadual,Urbana,38.0,De 31 a 60 alunos,26.0,68.42105263157895,0.0,80% ou mais,Médio Baixo,Maior que 50%,50.5,87.6,1.6,10.8,,488.0730769230769,26.923076923076923,57.692307692307686,15.384615384615385,0.0,0.0
2.6068427E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA MARILENE CHAVES DE SANTANA,PE,FEIRA NOVA,Estadual,Urbana,191.0,Mais que 90 alunos,128.0,67.01570680628272,0.0,80% ou mais,Médio Baixo,Maior que 50%,51.9,96.6,3.4,0.0,553.05,473.75937500000003,34.375,53.125,12.5,0.0,0.0
2.6088606E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO EMILIANO PEREIRA BORGES,PE,FERREIROS,Estadual,Urbana,90.0,De 61 a 90 alunos,57.0,63.33333333333333,0.0,80% ou mais,Médio Baixo,Até 50%,45.0,96.4,1.4,2.2,515.6933333333334,471.88245614035094,40.35087719298245,47.368421052631575,12.280701754385964,0.0,0.0
2.601654E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO AIRES GAMA,PE,FLORES,Estadual,Urbana,98.0,Mais que 90 alunos,71.0,72.44897959183673,0.0,De 60% a 80%,Médio Baixo,Maior que 50%,52.6,91.8,8.2,0.0,524.86,473.51549295774646,39.436619718309856,52.112676056338024,8.450704225352112,0.0,0.0
2.6040948E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO CAP NESTOR VALGUEIRO DE CARVALHO,PE,FLORESTA,Estadual,Urbana,144.0,Mais que 90 alunos,117.0,81.25,1.0,80% ou mais,Médio Baixo,Até 50%,44.2,96.9,3.1,0.0,552.4266666666666,485.882905982906,23.076923076923077,66.66666666666666,10.256410256410255,0.0,0.0
2.60412E7,ESCOLA TRES MARIAS,PE,FLORESTA,Estadual,Urbana,30.0,De 1 a 30 alunos,16.0,53.333333333333336,0.0,De 20% a 40%,Médio Baixo,Até 50%,25.0,92.0,8.0,0.0,,480.38750000000005,37.5,37.5,25.0,0.0,0.0
2.6323613E7,CAMPUS FLORESTA - IF SERTAO PE,PE,FLORESTA,Federal,Urbana,57.0,De 31 a 60 alunos,51.0,89.47368421052632,0.0,80% ou mais,Médio,Maior que 50%,86.7,70.9,28.8,0.3,574.4866666666668,537.2882352941176,3.9215686274509802,52.94117647058824,43.13725490196079,0.0,0.0
2.606353E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO SAO JOSE,PE,FREI MIGUELINHO,Estadual,Urbana,48.0,De 31 a 60 alunos,30.0,62.5,0.0,80% ou mais,Médio Baixo,Até 50%,36.6,93.3,6.7,0.0,481.11333333333334,481.1133333333334,30.0,60.0,10.0,0.0,0.0
2.6075385E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO FRANCISCO MADEIROS,PE,GARANHUNS,Estadual,Urbana,122.0,Mais que 90 alunos,77.0,63.114754098360656,0.0,80% ou mais,Médio Baixo,Maior que 50%,53.3,86.3,7.9,5.8,544.8433333333334,491.23766233766236,22.07792207792208,63.63636363636363,14.285714285714285,0.0,0.0
2.6075687E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOM JOAO DA MATA AMARAL,PE,GARANHUNS,Estadual,Urbana,196.0,Mais que 90 alunos,128.0,65.3061224489796,0.0,80% ou mais,Médio,Até 50%,48.5,89.3,7.0,3.7,568.1333333333333,502.31328125000005,15.625,67.1875,17.1875,0.0,0.0
2.6075768E7,ESCOLA HENRIQUE DIAS ENSINO FUNDAMENTAL E MEDIO,PE,GARANHUNS,Estadual,Urbana,75.0,De 61 a 90 alunos,54.0,72.0,0.0,De 20% a 40%,Médio Baixo,Até 50%,25.0,91.5,7.1,1.4,549.8466666666667,504.8611111111111,18.51851851851852,61.111111111111114,20.37037037037037,0.0,0.0
2.6075903E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR JERONIMO GUEIROS,PE,GARANHUNS,Estadual,Urbana,96.0,Mais que 90 alunos,78.0,81.25,0.0,80% ou mais,Médio Baixo,Até 50%,42.9,87.3,12.7,0.0,555.2166666666667,506.5858974358974,11.538461538461538,69.23076923076923,19.230769230769234,0.0,0.0
2.607592E7,ESC PROF ELVIRA VIANA ENSINO FUNDAMENTAL E MEDIO,PE,GARANHUNS,Estadual,Urbana,60.0,De 31 a 60 alunos,30.0,50.0,0.0,De 40% a 60%,Médio,Maior que 50%,56.0,80.5,4.7,14.8,469.59000000000003,469.59000000000003,30.0,63.33333333333333,6.666666666666667,0.0,0.0
2.607597E7,ESCOLA SAO CRISTOVAO,PE,GARANHUNS,Estadual,Urbana,23.0,De 1 a 30 alunos,15.0,65.21739130434783,0.0,80% ou mais,Médio Baixo,Maior que 50%,55.8,91.8,4.5,3.7,,485.5133333333333,20.0,73.33333333333333,6.666666666666667,0.0,0.0
2.6076357E7,ESCOLA INSTITUTO PRESBITERIANO DE HELIOPOLIS,PE,GARANHUNS,Estadual,Urbana,107.0,Mais que 90 alunos,76.0,71.02803738317756,0.0,De 40% a 60%,Médio Baixo,Maior que 50%,54.2,84.8,12.0,3.2,531.6433333333333,478.24736842105267,31.57894736842105,57.89473684210527,10.526315789473683,0.0,0.0
2.613223E7,ESC APLICACAO PROFA IVONITA ALVES GUERRA,PE,GARANHUNS,Estadual,Urbana,66.0,De 61 a 90 alunos,62.0,93.93939393939394,0.0,80% ou mais,Médio Alto,Maior que 50%,52.0,98.7,1.3,0.0,596.7366666666666,559.6354838709677,3.225806451612903,33.87096774193548,59.67741935483871,3.225806451612903,0.0
2.6178702E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO DE GARANHUNS,PE,GARANHUNS,Estadual,Urbana,231.0,Mais que 90 alunos,217.0,93.93939393939394,0.0,80% ou mais,Médio,Maior que 50%,54.1,95.9,4.1,0.0,596.1290322580645,522.4847926267281,5.990783410138248,65.89861751152074,27.64976958525346,0.4608294930875576,0.0
2.6075431E7,COLEGIO DIOCESANO DE GARANHUNS,PE,GARANHUNS,Privada,Urbana,71.0,De 61 a 90 alunos,64.0,90.14084507042254,0.0,80% ou mais,Alto,Maior que 50%,51.4,97.5,2.5,0.0,580.3600000000001,530.3046875,9.375,45.3125,45.3125,0.0,0.0
